lat,lon,day_of_year,sst,ssh,sss,temp_50m,temp_100m,temp_200m,temp_500m,is_synthetic,source_region
15.95,80.28,3,28.84,0.756,34.85,27.97,25.03,21.05,15.33,True,Bay of Bengal
11.1,91.3,19,29.29,0.779,34.72,28.04,25.13,20.84,15.51,True,Bay of Bengal
22.66,94.9,128,29.0,0.777,34.74,27.93,24.7,20.77,15.54,True,Wider Indian Ocean (buffer around India)
14.24,48.63,85,28.79,0.786,34.83,27.96,25.24,20.59,15.67,True,Wider Indian Ocean (buffer around India)
23.95,70.75,63,28.87,0.708,35.16,28.04,24.98,20.53,14.74,True,Arabian Sea
12.1,85.48,322,28.01,0.78,35.04,26.45,23.8,20.0,14.87,True,Wider Indian Ocean (buffer around India)
8.5,83.46,265,27.54,0.715,34.87,26.19,23.06,18.72,12.73,True,Bay of Bengal
20.46,64.82,19,28.11,0.737,35.04,27.33,24.39,20.49,14.72,True,Arabian Sea
5.71,97.77,7,29.56,0.772,34.48,28.26,25.67,22.23,16.62,True,Bay of Bengal
21.55,84.98,341,27.68,0.725,34.96,26.49,23.86,19.75,14.65,True,Bay of Bengal
19.93,88.56,340,26.99,0.622,34.75,26.23,23.68,19.3,14.1,True,Bay of Bengal
17.04,63.19,174,28.38,0.689,34.89,27.48,24.3,20.15,14.55,True,Arabian Sea
13.54,86.23,211,28.17,0.734,34.92,27.14,24.62,20.22,14.02,True,Bay of Bengal
1.25,54.96,195,29.33,0.796,34.95,27.91,24.7,20.83,15.52,True,Wider Indian Ocean (buffer around India)
23.29,71.28,338,27.61,0.709,35.29,27.06,24.09,19.74,14.51,True,Arabian Sea
12.27,68.32,146,29.77,0.751,35.18,28.49,25.52,21.49,15.92,True,Arabian Sea
14.53,99.14,38,28.86,0.739,34.59,27.55,24.21,20.67,15.4,True,Bay of Bengal
13.03,75.59,258,27.57,0.701,35.12,26.52,24.09,19.67,14.47,True,Arabian Sea
3.57,52.13,363,29.18,0.769,34.91,27.92,25.4,21.25,15.79,True,Wider Indian Ocean (buffer around India)
11.89,83.72,224,27.71,0.744,34.71,26.66,23.86,19.59,14.24,True,Wider Indian Ocean (buffer around India)
23.75,81.43,208,26.53,0.663,34.9,25.81,23.32,18.86,13.24,True,Wider Indian Ocean (buffer around India)
-4.63,66.36,301,29.24,0.786,35.05,27.65,24.78,21.27,15.41,True,Wider Indian Ocean (buffer around India)
12.68,91.93,98,30.14,0.785,34.76,29.48,26.8,22.7,17.45,True,Bay of Bengal
15.21,67.48,10,28.1,0.705,35.08,26.96,24.28,19.85,14.71,True,Arabian Sea
17.86,64.19,132,29.26,0.735,35.0,28.28,24.7,20.56,15.19,True,Arabian Sea
19.98,80.81,121,29.25,0.74,35.0,28.22,25.41,20.81,15.05,True,Bay of Bengal
19.94,67.99,207,27.59,0.712,35.35,26.65,23.61,20.17,14.99,True,Arabian Sea
19.55,89.15,99,29.73,0.811,34.9,28.65,25.34,20.81,15.12,True,Bay of Bengal
21.61,73.51,305,27.08,0.715,35.27,26.24,23.82,19.73,14.28,True,Arabian Sea
21.43,89.88,30,28.42,0.759,34.68,27.4,24.49,20.43,14.77,True,Bay of Bengal
11.19,87.58,46,29.26,0.665,34.66,28.36,25.69,21.08,15.65,True,Bay of Bengal
2.22,49.15,44,29.9,0.733,35.05,28.93,25.88,21.15,15.87,True,Wider Indian Ocean (buffer around India)
22.83,70.26,13,27.87,0.695,35.12,27.05,24.11,19.9,14.91,True,Wider Indian Ocean (buffer around India)
17.16,76.2,71,29.07,0.733,35.11,28.14,25.06,20.82,15.53,True,Arabian Sea
19.97,90.97,131,28.81,0.736,34.99,27.64,24.5,20.17,14.63,True,Bay of Bengal
6.65,81.63,132,30.08,0.829,34.93,28.74,25.21,21.77,16.32,True,Bay of Bengal
22.18,65.71,293,26.54,0.668,35.17,25.85,23.12,19.27,14.52,True,Arabian Sea
9.08,82.46,263,28.15,0.705,34.84,27.03,24.08,20.3,14.45,True,Bay of Bengal
-5.09,85.65,146,31.1,0.84,34.81,29.93,27.64,23.34,18.31,True,Wider Indian Ocean (buffer around India)
19.79,94.31,158,28.61,0.726,34.64,27.6,24.8,20.73,15.23,True,Bay of Bengal
19.92,90.26,100,28.94,0.763,34.9,27.8,25.4,21.01,15.83,True,Bay of Bengal
21.38,71.43,62,29.64,0.801,35.13,28.78,25.5,21.04,15.45,True,Arabian Sea
5.47,96.96,352,28.47,0.75,34.75,27.22,24.53,20.43,14.66,True,Bay of Bengal
23.98,85.92,317,27.05,0.717,34.78,26.33,23.37,18.97,13.6,True,Wider Indian Ocean (buffer around India)
18.78,43.98,79,29.15,0.842,34.63,28.02,24.94,20.84,15.14,True,Wider Indian Ocean (buffer around India)
12.69,92.4,241,27.69,0.716,34.57,26.99,24.08,19.6,13.82,True,Bay of Bengal
13.83,62.02,75,29.35,0.71,34.92,28.22,25.07,20.54,14.71,True,Arabian Sea
16.44,91.12,1,28.16,0.706,34.8,27.08,24.55,20.8,15.18,True,Bay of Bengal
6.58,71.88,148,29.46,0.736,35.36,28.06,24.95,20.4,15.06,True,Wider Indian Ocean (buffer around India)
20.79,68.8,232,27.35,0.665,35.28,26.35,23.66,19.5,14.29,True,Arabian Sea
20.16,86.34,95,29.36,0.792,34.74,28.48,25.41,21.36,15.66,True,Bay of Bengal
13.51,96.41,67,29.49,0.798,34.6,28.33,25.61,20.96,15.22,True,Bay of Bengal
10.26,94.09,138,29.68,0.745,34.69,28.7,26.5,22.63,16.74,True,Bay of Bengal
18.91,85.15,298,27.26,0.702,34.98,26.15,22.47,18.24,12.25,True,Bay of Bengal
12.82,89.52,141,29.35,0.734,34.87,28.33,25.23,20.97,15.33,True,Bay of Bengal
5.03,43.11,283,27.81,0.786,34.64,26.45,23.33,19.04,13.7,True,Wider Indian Ocean (buffer around India)
-8.18,50.84,89,31.24,0.87,34.86,29.91,26.33,22.19,17.07,True,Wider Indian Ocean (buffer around India)
-3.67,73.67,310,29.28,0.812,35.11,27.96,25.43,20.34,14.76,True,Wider Indian Ocean (buffer around India)
1.46,54.62,202,29.33,0.762,35.01,27.9,24.53,20.09,14.67,True,Wider Indian Ocean (buffer around India)
21.35,57.44,225,27.15,0.688,35.09,26.65,23.95,19.79,14.59,True,Wider Indian Ocean (buffer around India)
14.74,91.88,58,30.31,0.787,34.88,29.23,26.44,22.18,16.75,True,Bay of Bengal
20.54,66.21,50,29.36,0.801,35.26,28.17,25.71,21.89,16.53,True,Arabian Sea
16.96,85.13,292,27.73,0.673,34.92,26.92,24.1,20.33,14.39,True,Bay of Bengal
10.58,85.76,144,29.41,0.781,34.84,28.86,26.08,22.37,16.97,True,Bay of Bengal
7.18,99.08,77,30.07,0.754,34.58,29.08,26.01,21.75,16.48,True,Bay of Bengal
16.41,52.8,75,29.34,0.758,34.95,28.09,25.14,20.17,13.92,True,Wider Indian Ocean (buffer around India)
17.1,65.08,342,28.2,0.72,35.12,27.13,24.08,19.91,14.35,True,Arabian Sea
13.55,66.54,63,29.4,0.753,35.08,28.18,25.1,20.88,15.55,True,Arabian Sea
10.73,91.27,120,29.91,0.778,34.66,29.17,26.4,22.42,17.28,True,Bay of Bengal
9.89,96.12,292,27.94,0.717,34.68,26.98,23.95,19.96,14.51,True,Bay of Bengal
16.38,84.77,13,28.93,0.755,34.94,28.18,25.47,20.83,15.53,True,Wider Indian Ocean (buffer around India)
21.64,96.17,124,28.86,0.766,34.65,27.66,24.42,20.95,15.38,True,Bay of Bengal
16.32,62.35,238,27.13,0.729,34.98,26.17,22.65,18.29,12.55,True,Arabian Sea
10.47,56.53,288,27.9,0.73,35.01,27.16,24.16,20.71,15.18,True,Wider Indian Ocean (buffer around India)
12.05,74.47,296,27.56,0.683,35.22,26.82,24.24,19.9,14.41,True,Arabian Sea
19.48,65.8,104,29.26,0.733,35.16,28.66,25.85,22.12,16.14,True,Arabian Sea
8.67,98.73,130,29.71,0.801,34.5,28.47,25.27,21.37,16.38,True,Bay of Bengal
6.98,81.18,290,28.21,0.667,34.94,27.31,24.51,20.88,15.21,True,Bay of Bengal
19.81,98.2,206,27.48,0.696,34.85,26.41,23.32,19.02,13.5,True,Bay of Bengal
12.0,84.68,340,28.02,0.767,35.04,26.8,24.03,19.87,14.51,True,Wider Indian Ocean (buffer around India)
12.88,65.48,189,28.96,0.781,35.0,27.85,24.7,20.33,14.49,True,Arabian Sea
-8.1,69.91,271,29.13,0.811,35.02,27.37,24.58,20.29,14.41,True,Wider Indian Ocean (buffer around India)
-3.4,68.22,285,28.57,0.695,35.05,27.3,24.88,20.73,15.31,True,Wider Indian Ocean (buffer around India)
18.35,95.21,339,27.63,0.677,34.65,26.45,23.02,18.9,13.6,True,Bay of Bengal
12.1,70.03,267,27.52,0.644,35.3,26.42,23.77,19.31,13.65,True,Arabian Sea
21.23,94.47,336,27.64,0.686,34.66,26.64,23.84,20.48,14.29,True,Bay of Bengal
11.63,73.15,309,27.94,0.636,35.18,26.8,23.79,19.79,14.0,True,Arabian Sea
21.34,95.73,157,28.11,0.724,34.62,27.54,24.73,20.95,15.17,True,Bay of Bengal
10.44,64.84,125,29.34,0.748,35.14,28.28,25.19,21.49,16.47,True,Arabian Sea
0.49,92.26,10,29.71,0.727,34.97,28.41,25.69,22.08,16.58,True,Wider Indian Ocean (buffer around India)
5.22,90.2,113,29.94,0.745,34.78,28.39,25.49,21.61,16.27,True,Bay of Bengal
-4.66,57.79,305,28.55,0.75,34.9,26.74,23.78,19.67,14.26,True,Wider Indian Ocean (buffer around India)
17.23,92.45,300,27.54,0.72,34.79,26.48,23.74,20.18,15.33,True,Bay of Bengal
17.97,82.38,260,27.04,0.727,34.94,25.99,22.79,18.59,13.05,True,Bay of Bengal
15.62,96.32,335,28.1,0.73,34.66,27.04,24.14,19.97,14.62,True,Wider Indian Ocean (buffer around India)
-8.02,44.74,2,30.11,0.768,34.6,28.48,25.43,21.03,16.32,True,Wider Indian Ocean (buffer around India)
16.2,62.85,74,29.32,0.809,34.99,28.0,25.68,21.22,15.32,True,Arabian Sea
9.35,75.23,180,28.77,0.707,35.18,27.33,23.86,19.58,13.55,True,Arabian Sea
10.47,69.44,276,27.7,0.676,35.32,26.55,23.63,19.7,13.77,True,Arabian Sea
7.18,81.09,48,29.68,0.761,34.79,28.76,26.06,21.94,16.72,True,Bay of Bengal
1.64,68.15,103,30.96,0.813,35.21,29.86,26.85,22.82,17.89,True,Wider Indian Ocean (buffer around India)
6.63,81.21,8,29.31,0.762,35.04,28.63,25.94,22.88,17.13,True,Bay of Bengal
23.25,70.54,339,27.58,0.709,35.44,26.93,24.13,19.62,14.03,True,Arabian Sea
15.21,83.15,307,27.82,0.717,35.09,26.87,24.26,20.16,14.84,True,Bay of Bengal
18.37,70.96,208,27.73,0.698,35.09,26.7,23.5,19.07,13.52,True,Arabian Sea
18.68,80.34,238,26.98,0.624,35.14,25.9,23.29,19.65,14.06,True,Bay of Bengal
7.24,83.09,361,29.38,0.707,34.93,28.2,25.41,20.81,15.83,True,Bay of Bengal
12.37,94.89,358,28.71,0.724,34.7,27.76,25.21,21.33,16.15,True,Bay of Bengal
13.42,76.84,286,27.54,0.676,34.93,27.08,24.25,19.73,13.97,True,Arabian Sea
16.35,91.19,224,27.69,0.698,34.83,26.55,24.03,20.19,14.13,True,Bay of Bengal
5.74,93.35,191,29.14,0.846,34.55,27.99,25.26,21.07,15.43,True,Bay of Bengal
22.93,72.34,31,28.04,0.758,35.09,27.51,24.79,20.65,15.18,True,Arabian Sea
5.78,81.67,53,29.98,0.819,34.92,28.75,26.33,22.09,17.31,True,Bay of Bengal
8.62,47.98,70,29.98,0.806,34.65,29.02,26.1,22.0,16.57,True,Wider Indian Ocean (buffer around India)
12.36,92.64,85,29.46,0.741,34.64,28.37,24.75,19.86,14.8,True,Bay of Bengal
11.49,94.85,16,29.52,0.75,34.61,28.42,25.54,21.4,16.37,True,Wider Indian Ocean (buffer around India)
1.19,92.56,45,30.62,0.802,34.57,29.36,26.07,21.55,15.77,True,Wider Indian Ocean (buffer around India)
15.9,90.85,8,28.07,0.734,34.66,27.24,24.54,20.35,15.19,True,Bay of Bengal
5.92,81.7,361,29.42,0.748,34.93,28.44,25.85,22.28,16.69,True,Bay of Bengal
9.54,67.45,149,29.75,0.733,35.23,28.72,25.67,21.83,16.63,True,Arabian Sea
-9.95,44.65,251,29.3,0.756,34.84,27.82,25.19,20.65,15.76,True,Wider Indian Ocean (buffer around India)
13.87,73.93,263,27.41,0.66,35.18,26.46,23.57,19.8,14.5,True,Arabian Sea
19.78,81.92,263,26.95,0.638,34.95,25.88,23.47,18.79,13.6,True,Bay of Bengal
5.88,87.23,54,30.35,0.788,34.93,29.21,26.17,22.68,16.99,True,Bay of Bengal
9.11,97.72,91,30.18,0.708,34.55,29.0,25.65,21.67,16.26,True,Bay of Bengal
15.41,81.9,184,28.26,0.735,34.94,26.88,23.42,19.6,13.94,True,Bay of Bengal
6.55,81.6,162,29.61,0.713,34.98,28.73,25.8,22.39,16.97,True,Bay of Bengal
-5.54,85.09,322,29.38,0.709,34.95,27.83,24.98,21.29,15.25,True,Wider Indian Ocean (buffer around India)
-1.63,81.48,221,29.06,0.711,35.01,27.55,24.69,20.02,14.44,True,Wider Indian Ocean (buffer around India)
10.86,96.39,106,29.64,0.772,34.73,28.63,25.64,21.77,16.0,True,Wider Indian Ocean (buffer around India)
5.56,97.75,294,27.79,0.686,34.64,26.99,23.58,18.9,13.6,True,Bay of Bengal
-1.05,63.45,81,31.51,0.797,34.94,30.23,27.23,22.38,17.24,True,Wider Indian Ocean (buffer around India)
6.63,80.51,107,30.46,0.847,34.92,29.5,26.01,21.9,16.98,True,Bay of Bengal
9.21,99.85,140,29.67,0.693,34.65,28.67,26.04,22.34,16.76,True,Bay of Bengal
9.49,82.99,140,30.18,0.723,35.02,28.8,25.71,21.69,16.03,True,Bay of Bengal
9.47,64.82,265,28.05,0.717,35.13,26.81,23.94,20.32,14.7,True,Arabian Sea
22.74,61.78,79,29.33,0.655,34.97,28.32,25.72,21.72,16.23,True,Arabian Sea
12.5,66.67,155,28.9,0.723,35.09,27.81,25.01,21.06,15.46,True,Arabian Sea
12.33,60.34,167,29.16,0.793,35.0,28.23,25.33,22.08,16.6,True,Arabian Sea
15.27,67.45,335,27.62,0.702,35.04,26.71,24.16,20.54,15.21,True,Arabian Sea
14.96,70.53,99,29.1,0.742,35.24,27.99,25.78,20.42,14.66,True,Arabian Sea
14.62,97.92,339,27.77,0.766,34.65,26.67,23.7,20.0,15.46,True,Bay of Bengal
-7.1,77.71,135,30.75,0.842,34.93,29.15,26.19,21.34,15.86,True,Wider Indian Ocean (buffer around India)
10.4,71.37,348,28.11,0.773,35.12,27.39,24.88,20.29,14.92,True,Wider Indian Ocean (buffer around India)
24.25,70.59,81,28.85,0.683,35.24,27.99,25.26,20.68,14.93,True,Wider Indian Ocean (buffer around India)
12.45,63.27,231,27.93,0.684,35.1,26.52,24.42,20.32,14.76,True,Arabian Sea
15.54,75.07,79,28.75,0.734,35.23,27.71,24.75,20.78,14.85,True,Arabian Sea
7.32,96.9,360,28.92,0.712,34.58,27.39,24.76,20.58,15.61,True,Bay of Bengal
14.51,53.42,29,28.75,0.732,34.9,27.93,24.96,20.39,15.09,True,Wider Indian Ocean (buffer around India)
5.05,45.64,129,30.27,0.76,34.77,29.06,26.17,22.88,17.05,True,Wider Indian Ocean (buffer around India)
22.0,70.35,212,27.05,0.723,35.15,26.38,23.22,19.44,14.04,True,Arabian Sea
10.08,71.48,234,28.0,0.745,35.22,27.01,23.73,19.44,14.26,True,Arabian Sea
11.76,67.7,63,30.11,0.788,35.17,29.52,26.36,21.27,16.33,True,Wider Indian Ocean (buffer around India)
9.29,94.26,243,27.96,0.701,34.71,26.91,23.73,19.59,14.24,True,Bay of Bengal
21.28,47.59,199,27.98,0.682,34.8,27.2,24.2,20.1,15.09,True,Wider Indian Ocean (buffer around India)
-3.03,72.85,341,29.31,0.741,35.25,27.76,24.69,21.71,16.13,True,Wider Indian Ocean (buffer around India)
12.23,90.33,148,29.25,0.739,34.91,28.22,25.31,21.08,15.65,True,Bay of Bengal
15.9,63.78,313,27.37,0.709,35.12,26.42,23.5,19.69,14.71,True,Wider Indian Ocean (buffer around India)
14.4,83.43,323,27.48,0.695,34.87,26.34,23.75,20.45,15.14,True,Bay of Bengal
11.86,67.04,139,29.89,0.763,35.28,28.99,26.08,22.37,17.3,True,Arabian Sea
11.57,94.8,313,27.55,0.708,34.73,26.47,23.64,19.16,13.62,True,Bay of Bengal
23.68,75.48,208,27.05,0.682,35.02,26.4,23.74,18.95,13.47,True,Arabian Sea
7.03,99.84,61,29.91,0.814,34.65,28.77,25.74,21.34,16.39,True,Bay of Bengal
6.28,82.89,166,29.82,0.795,34.95,28.53,26.04,22.36,16.51,True,Bay of Bengal
-7.89,82.16,86,32.07,0.81,35.03,30.72,27.38,22.46,16.89,True,Wider Indian Ocean (buffer around India)
7.88,99.99,317,28.26,0.733,34.67,27.82,25.24,21.11,15.7,True,Bay of Bengal
9.45,68.04,73,29.84,0.778,35.0,28.86,26.09,21.45,16.09,True,Arabian Sea
18.53,82.48,52,29.34,0.706,34.83,28.39,25.81,21.34,16.37,True,Bay of Bengal
7.26,80.06,54,30.19,0.77,35.15,29.27,25.82,21.65,15.72,True,Bay of Bengal
19.28,45.24,207,27.96,0.73,34.76,27.05,23.82,19.55,13.44,True,Wider Indian Ocean (buffer around India)
17.18,98.94,274,27.82,0.665,34.61,27.09,24.74,20.82,15.02,True,Bay of Bengal
10.83,73.39,38,29.07,0.755,35.09,28.0,24.92,21.24,16.36,True,Arabian Sea
20.43,74.38,317,27.67,0.708,34.94,26.92,23.99,20.12,14.81,True,Arabian Sea
4.84,83.13,147,29.89,0.716,35.03,28.6,25.53,21.16,15.95,True,Wider Indian Ocean (buffer around India)
15.24,96.64,160,28.81,0.753,34.63,27.99,24.8,21.25,16.12,True,Bay of Bengal
15.29,84.15,190,28.37,0.638,34.98,27.46,24.83,21.05,15.26,True,Bay of Bengal
0.67,60.71,223,29.45,0.782,35.04,28.33,25.34,20.64,15.76,True,Wider Indian Ocean (buffer around India)
16.02,69.19,131,29.41,0.757,35.26,28.26,25.37,20.95,15.05,True,Arabian Sea
11.6,82.0,235,27.91,0.732,34.96,26.79,23.16,19.01,13.21,True,Bay of Bengal
22.2,55.48,308,26.92,0.648,35.07,26.44,23.98,20.08,14.5,True,Wider Indian Ocean (buffer around India)
-6.38,49.34,14,30.22,0.826,34.66,29.2,25.87,22.17,16.65,True,Wider Indian Ocean (buffer around India)
10.9,97.27,194,28.09,0.712,34.68,27.13,24.27,19.96,14.4,True,Bay of Bengal
13.77,74.63,291,27.3,0.747,34.96,26.38,23.37,19.52,13.84,True,Arabian Sea
22.83,71.12,19,28.54,0.67,35.32,27.65,24.51,20.11,14.59,True,Arabian Sea
21.21,70.86,319,27.04,0.721,35.14,26.14,22.75,18.07,12.01,True,Arabian Sea
17.14,63.34,185,28.42,0.755,35.05,27.43,24.98,20.8,15.28,True,Arabian Sea
16.98,86.5,351,27.86,0.657,34.91,27.06,24.51,20.68,15.15,True,Bay of Bengal
21.6,80.1,303,26.69,0.619,35.08,25.91,23.79,19.76,14.4,True,Bay of Bengal
7.69,93.18,148,29.71,0.776,34.73,28.25,25.31,21.14,15.69,True,Bay of Bengal
11.6,87.77,66,29.47,0.733,34.76,28.47,25.57,22.11,17.13,True,Wider Indian Ocean (buffer around India)
-8.49,76.42,148,31.16,0.739,35.24,29.65,27.35,23.73,18.22,True,Wider Indian Ocean (buffer around India)
9.43,85.09,73,29.82,0.769,35.0,28.22,25.81,21.65,15.92,True,Bay of Bengal
9.52,98.33,349,28.76,0.736,34.53,27.46,24.93,20.99,15.28,True,Bay of Bengal
20.3,67.83,216,27.13,0.625,35.24,26.51,23.69,19.83,14.51,True,Arabian Sea
15.48,97.85,311,26.92,0.643,34.65,25.66,23.01,18.86,13.82,True,Bay of Bengal
8.14,52.41,38,29.76,0.807,34.78,28.35,25.14,21.59,15.75,True,Wider Indian Ocean (buffer around India)
9.68,74.93,99,29.9,0.783,35.28,28.8,26.2,21.96,16.85,True,Arabian Sea
17.83,63.52,51,29.04,0.695,34.99,28.61,25.51,21.06,15.75,True,Arabian Sea
24.65,79.34,263,26.3,0.666,35.16,25.24,22.18,18.2,12.96,True,Wider Indian Ocean (buffer around India)
12.15,81.12,253,27.4,0.693,34.94,26.44,23.36,19.33,14.5,True,Bay of Bengal
10.77,61.18,160,29.46,0.769,34.85,28.21,24.67,20.32,14.79,True,Arabian Sea
11.49,86.76,222,28.09,0.739,34.84,27.22,24.42,20.37,14.77,True,Bay of Bengal
9.09,93.81,93,30.57,0.732,34.69,29.36,25.88,21.98,15.96,True,Bay of Bengal
-3.77,60.37,293,29.01,0.585,35.12,27.62,24.91,20.17,14.35,True,Wider Indian Ocean (buffer around India)
16.36,97.51,363,28.01,0.687,34.63,26.91,24.01,19.77,14.13,True,Bay of Bengal
-5.05,44.48,205,29.51,0.743,34.77,28.56,25.76,21.69,16.04,True,Wider Indian Ocean (buffer around India)
4.8,79.24,285,27.6,0.744,35.25,26.49,22.94,18.43,13.13,True,Wider Indian Ocean (buffer around India)
23.32,53.08,29,28.46,0.719,34.98,27.6,24.41,20.3,14.96,True,Wider Indian Ocean (buffer around India)
8.15,73.01,264,27.5,0.712,35.13,26.28,23.15,19.97,14.25,True,Wider Indian Ocean (buffer around India)
13.96,61.9,282,27.17,0.724,34.89,25.8,23.03,19.01,13.65,True,Arabian Sea
23.53,76.75,38,28.52,0.68,35.16,27.6,24.86,20.93,15.46,True,Arabian Sea
20.22,73.22,323,27.43,0.663,35.07,26.79,24.32,20.97,15.66,True,Arabian Sea
15.24,83.28,307,27.22,0.69,34.92,25.82,22.75,19.12,13.28,True,Wider Indian Ocean (buffer around India)
11.62,82.26,98,29.95,0.712,34.87,29.09,26.55,22.47,16.84,True,Wider Indian Ocean (buffer around India)
10.2,64.5,68,29.92,0.75,35.21,29.03,25.92,21.83,16.23,True,Arabian Sea
20.35,72.24,291,26.63,0.641,35.09,25.74,22.45,17.76,11.55,True,Arabian Sea
10.15,75.91,80,30.39,0.788,35.02,29.24,26.65,22.77,17.32,True,Arabian Sea
9.98,69.12,20,29.36,0.826,35.13,28.23,25.17,21.39,15.75,True,Arabian Sea
11.25,92.12,365,28.52,0.747,34.78,27.56,24.58,20.9,15.12,True,Bay of Bengal
20.01,69.85,341,27.81,0.702,35.24,27.0,23.75,19.29,13.52,True,Wider Indian Ocean (buffer around India)
8.9,59.37,281,28.07,0.715,34.78,26.81,23.89,19.46,13.7,True,Wider Indian Ocean (buffer around India)
5.53,88.49,3,29.16,0.712,34.9,27.88,24.57,20.92,14.92,True,Bay of Bengal
16.28,96.69,95,29.85,0.796,34.82,29.11,26.27,22.38,16.92,True,Wider Indian Ocean (buffer around India)
14.1,65.53,223,27.63,0.656,35.12,26.47,23.52,19.57,14.47,True,Arabian Sea
16.52,95.46,128,29.41,0.805,34.62,28.53,26.02,21.34,15.77,True,Bay of Bengal
18.62,80.87,281,27.55,0.705,34.95,26.63,24.19,20.12,14.75,True,Bay of Bengal
20.14,92.56,245,26.85,0.669,34.94,26.06,23.16,18.37,13.06,True,Bay of Bengal
23.44,81.03,307,26.72,0.7,34.96,25.99,22.89,18.77,12.89,True,Wider Indian Ocean (buffer around India)
19.4,83.21,359,27.52,0.586,34.91,26.59,24.38,20.09,14.27,True,Bay of Bengal
2.38,94.72,62,30.13,0.837,34.6,28.98,26.38,22.44,16.87,True,Wider Indian Ocean (buffer around India)
13.26,91.64,112,29.66,0.741,34.89,28.69,25.52,20.61,15.19,True,Bay of Bengal
16.86,68.16,71,29.44,0.824,35.11,28.43,26.03,21.67,16.04,True,Arabian Sea
18.68,98.53,321,27.24,0.721,34.61,26.48,23.27,19.79,14.01,True,Bay of Bengal
15.32,79.85,64,29.51,0.805,35.06,28.5,25.04,20.35,14.97,True,Wider Indian Ocean (buffer around India)
11.83,75.97,266,27.31,0.684,35.06,25.79,22.75,18.33,13.18,True,Wider Indian Ocean (buffer around India)
5.73,80.07,210,28.42,0.677,34.99,27.29,24.24,19.57,14.02,True,Bay of Bengal
15.98,72.78,262,27.46,0.717,35.26,26.23,23.47,19.37,13.75,True,Arabian Sea
19.17,98.3,187,28.19,0.722,34.66,27.72,24.87,20.4,14.89,True,Bay of Bengal
-6.87,85.49,354,29.93,0.755,34.79,28.24,25.84,21.92,16.32,True,Wider Indian Ocean (buffer around India)
20.37,97.39,99,28.94,0.725,34.56,28.15,24.58,20.22,15.05,True,Wider Indian Ocean (buffer around India)
-4.63,55.45,303,28.47,0.726,34.88,27.3,24.66,20.37,15.09,True,Wider Indian Ocean (buffer around India)
2.24,81.86,282,28.42,0.739,34.82,27.25,24.45,20.93,15.48,True,Wider Indian Ocean (buffer around India)
11.61,72.96,24,28.92,0.818,35.13,28.05,24.47,20.51,15.3,True,Arabian Sea
15.89,73.17,175,28.67,0.796,35.24,27.64,25.15,21.41,16.05,True,Arabian Sea
7.57,81.36,230,27.92,0.646,35.13,26.87,24.16,20.15,14.5,True,Bay of Bengal
14.04,86.99,164,28.77,0.75,34.71,27.97,24.8,21.04,14.99,True,Bay of Bengal
19.64,81.87,123,28.33,0.719,34.91,27.52,25.06,20.95,15.67,True,Bay of Bengal
8.89,70.53,173,29.16,0.804,35.29,28.14,24.89,21.19,15.22,True,Arabian Sea
16.41,88.22,263,27.51,0.614,34.92,26.29,24.29,20.5,14.98,True,Bay of Bengal
15.16,71.99,362,28.29,0.7,35.22,27.2,24.47,20.64,14.9,True,Wider Indian Ocean (buffer around India)
-7.91,97.41,155,30.44,0.717,34.62,29.21,25.92,21.55,15.6,True,Wider Indian Ocean (buffer around India)
17.36,94.29,126,29.89,0.793,34.66,28.62,26.43,22.77,17.51,True,Bay of Bengal
11.43,99.33,196,28.37,0.62,34.58,27.29,24.38,20.47,14.37,True,Bay of Bengal
20.14,69.56,253,26.91,0.697,35.25,26.16,23.41,18.95,14.08,True,Arabian Sea
11.69,91.74,191,28.22,0.758,34.8,27.3,24.79,20.39,15.0,True,Bay of Bengal
17.75,93.56,229,27.44,0.708,34.81,26.34,23.54,19.88,14.25,True,Bay of Bengal
6.99,91.66,257,28.12,0.765,34.95,27.03,24.28,20.23,14.76,True,Bay of Bengal
18.04,76.24,364,28.28,0.703,34.97,27.31,24.69,20.89,15.19,True,Arabian Sea
9.27,85.47,78,30.48,0.74,34.98,29.72,27.05,22.11,16.89,True,Bay of Bengal
20.3,86.35,40,28.67,0.755,34.9,27.66,24.57,20.68,14.86,True,Wider Indian Ocean (buffer around India)
10.66,82.18,89,30.53,0.798,34.88,29.56,26.54,22.52,17.52,True,Bay of Bengal
22.37,63.53,350,27.48,0.767,35.1,26.77,24.16,19.3,14.49,True,Arabian Sea
9.85,61.7,28,29.43,0.76,34.9,28.04,25.1,21.13,15.78,True,Arabian Sea
5.4,89.82,37,30.38,0.778,34.79,28.99,26.39,22.72,17.27,True,Bay of Bengal
17.33,97.08,341,27.67,0.688,34.54,26.56,23.86,19.66,14.55,True,Bay of Bengal
21.13,85.34,58,29.16,0.766,34.81,28.49,25.95,21.66,16.84,True,Bay of Bengal
11.82,96.99,356,28.46,0.73,34.78,27.24,24.42,20.05,15.1,True,Bay of Bengal
14.2,60.08,283,26.69,0.727,35.04,25.79,22.45,18.65,13.41,True,Arabian Sea
19.17,49.79,301,26.95,0.669,34.75,26.29,23.29,18.23,12.61,True,Wider Indian Ocean (buffer around India)
15.59,95.17,203,28.27,0.714,34.56,27.32,24.34,20.02,14.79,True,Bay of Bengal
8.11,88.7,169,29.27,0.728,34.81,28.09,25.17,20.87,15.53,True,Bay of Bengal
